Gene,Protein Length,Molecular Weight,Isoelectric Point,Hydrophobicity
ygfM,259,28649.2741,4.986450767517089,48.26254826254826
xdhD,956,103517.4837,5.487486457824706,47.071129707112966
xanQ,466,49107.6888,6.384405708312988,56.65236051502146
guaD,439,50243.6295,5.864556312561034,45.558086560364465
ghxQ,455,46757.4348,7.589449119567873,61.75824175824176
ygfS,162,17513.2034,5.398249244689941,41.9753086419753
ygfT,639,69088.2695,5.936173439025879,44.44444444444444
uacT,482,51757.389899999995,9.205327796936036,57.26141078838174
yqfG,41,4790.9433,7.953996467590332,70.73170731707317
yqfH,23,2617.0982999999997,10.052184486389159,47.82608695652174
idi,182,20508.0268,5.941573143005371,47.25274725274725
lysS,505,57602.7406,5.105585289001463,45.34653465346535
prfB,25,2993.3529,4.780523109436035,44.0
recJ,577,63356.01789999999,5.388586616516113,49.220103986135186
dsbC,236,25621.3896,6.295907402038575,48.30508474576271
xerD,298,34213.8837,8.747602272033692,47.31543624161073
fldB,173,19699.951399999998,4.087371635437012,47.398843930635834
ygfX,135,16031.7812,10.978659629821777,52.59259259259259
sdhE,88,10547.0215,5.287526893615721,45.45454545454545
ygfZ,326,36093.6924,5.175326728820799,48.15950920245399
trhA,219,23846.439599999998,9.33903522491455,63.013698630136986
yqfB,103,11905.271999999999,4.681566429138183,38.83495145631068
bglA,479,55360.1312,5.577178382873535,46.13778705636743
ygfF,247,25938.1943,5.649648094177246,46.963562753036435
gcvP,957,104375.18549999999,5.623161125183105,49.52978056426332
gcvH,129,13811.027100000001,4.0500284194946286,48.06201550387597
gcvT,364,40146.2466,5.3628953933715815,47.527472527472526
yqfI,27,3190.7165,10.296906471252438,33.33333333333333
ubiI,400,44244.092300000004,6.763294410705567,48.25
ubiH,392,42287.7962,6.807799339294434,47.44897959183674
pepP,441,49814.845499999996,5.245409202575683,46.03174603174603
ygfB,192,21229.364499999996,4.1871240615844725,43.75
zapA,109,12594.027399999999,5.216591835021972,40.36697247706422
fau,182,21105.1741,6.293861198425293,52.197802197802204
ibsC,19,2208.8529,8.497787284851075,84.21052631578947
serA,410,44175.2478,5.920713233947754,48.536585365853654
rpiA,219,22860.1279,5.203575706481933,49.31506849315068
argP,297,33471.294799999996,6.4015710830688475,48.821548821548824
scpA,714,77870.3498,5.045222282409667,48.17927170868347
argK,331,36703.4951,6.10345058441162,44.41087613293052
scpB,261,29172.2498,5.720526313781738,49.42528735632184
scpC,492,53823.824499999995,6.04683895111084,49.390243902439025
srsR,298,34673.2488,6.767386817932128,47.98657718120805
yggE,246,26602.872499999998,6.121127510070799,50.40650406504065
argO,211,23143.3633,9.553650474548338,63.03317535545023
mscS,286,30895.6338,7.8961683273315435,54.89510489510489
fbaA,359,39146.793099999995,5.523863410949706,45.12534818941504
pgk,387,41117.7094,5.078814125061034,48.837209302325576
epd,339,37298.934,6.26379337310791,47.1976401179941
yggC,237,27099.5285,5.466512870788574,47.67932489451477
fumE,169,19271.7118,4.333029747009278,51.4792899408284
yggF,321,34323.0738,4.837248420715332,48.90965732087228
yggP,425,45817.041800000006,5.180953788757324,50.8235294117647
cmtA,462,48970.4643,8.90522747039795,55.84415584415584
cmtB,147,16046.0431,4.414366340637208,48.97959183673469
tktA,663,72210.90490000001,5.428828620910643,48.41628959276018
loiP,252,26842.0504,5.74826374053955,44.44444444444444
speB,306,33556.6639,5.142189598083495,48.36601307189542
speA,658,73897.61929999999,4.831621360778808,45.8966565349544
yqgB,43,4858.747899999999,9.2379487991333,51.162790697674424
yqgG,47,5219.8506,7.719326210021973,38.297872340425535
yqgC,71,8114.400900000001,11.505882072448731,40.845070422535215
yqgD,83,9487.0936,9.42922649383545,57.831325301204814
metK,384,41951.132,5.095695304870604,46.35416666666667
galP,464,50981.917,9.433030128479004,57.543103448275865
yggI,165,19348.2605,10.020272636413573,44.84848484848485
endA,235,26708.799499999997,9.232082176208493,42.12765957446808
rsmE,243,26977.761,6.183138847351074,44.44444444444444
gshB,316,35560.4876,5.10905246734619,46.51898734177215
yqgE,187,20685.6607,5.342888069152831,49.73262032085562
yqgF,138,15186.1092,6.741468238830567,44.927536231884055
yggR,326,35993.729300000006,5.748945808410644,46.31901840490797
yggS,234,25787.133899999997,6.092025947570799,47.863247863247864
yggT,188,21166.865299999998,9.513873481750487,69.68085106382979
yggU,96,10456.0499,9.45404682159424,48.95833333333333
rdgB,197,21038.582499999997,5.213693046569824,46.192893401015226
hemW,378,42583.8045,5.416608238220214,47.08994708994709
yggM,335,38426.873199999995,8.248230171203613,40.298507462686565
ansB,348,36850.2459,5.956067085266113,45.689655172413794
yggN,239,26428.9269,8.967632865905763,40.58577405857741
yggL,108,12880.4108,4.906933021545409,39.81481481481482
trmB,239,27307.023699999998,6.416860771179199,46.86192468619247
mutY,350,39148.6584,8.602032661437988,50.857142857142854
yggX,91,10952.411699999999,5.913722038269043,39.56043956043956
mltC,359,40112.015100000004,9.346384620666505,44.56824512534819
nupG,418,46388.7172,8.777322196960448,60.28708133971292
speC,711,79415.2073,5.663232612609863,49.226441631504926
yqgH,27,3187.8513999999996,11.999967765808105,59.25925925925925
yqgA,235,24581.5821,9.169354438781738,63.40425531914894
yghD,178,20394.2814,9.742349433898926,50.0
yghE,286,32025.6626,9.135250663757326,49.65034965034965
yqhJ,19,2165.5751,9.825449180603027,47.368421052631575
yghF,331,37330.7001,9.778129386901853,49.546827794561935
yghG,136,14669.766499999998,9.472226905822755,40.44117647058824
pppA,269,29465.716300000004,8.722588539123535,58.7360594795539
yghJ,1520,167244.0211,4.920631217956542,42.30263157894737
glcA,560,58919.417,9.283914756774902,62.142857142857146
glcB,723,80487.58989999999,5.791575050354004,46.19640387275242
glcG,134,13736.558099999998,5.76986255645752,50.0
glcF,407,45109.6448,8.261575126647951,44.47174447174447
glcE,350,38360.551100000004,6.1173192977905275,47.14285714285714
glcD,499,53811.0831,5.0368669509887685,49.298597194388776
glcC,254,28825.835399999996,9.155235862731931,44.48818897637795
yghO,390,44673.2516,7.130133247375488,51.7948717948718
insH9,326,37850.9642,9.492985725402832,43.86503067484663
yghQ,355,38514.5955,9.785478782653804,58.028169014084504
yghR,252,28151.1598,9.616249275207519,45.23809523809524
yghS,237,26314.323899999996,9.796954154968262,49.36708860759494
yghT,230,25355.2777,9.847046089172363,48.26086956521739
pitB,499,53808.0925,9.731389808654786,56.1122244488978
gss,619,70531.0949,5.130253410339355,45.718901453958
yghU,288,32391.202299999997,6.207238578796387,47.22222222222222
hybG,82,8808.0575,4.155635261535645,51.21951219512195
hybF,113,12697.340400000001,5.097570991516112,42.47787610619469
hybE,162,17963.4329,5.282354545593261,48.148148148148145
hybD,164,17750.504399999998,4.669800758361816,54.268292682926834
hybC,567,62490.4046,5.842786979675293,47.44268077601411
hybB,392,43601.504799999995,9.005862617492678,61.224489795918366
hybA,328,35970.5744,7.190609931945801,41.15853658536585
hybO,372,39651.5833,6.276980018615721,43.81720430107527
yghW,95,10945.392,9.26193103790283,42.10526315789473
yqhI,47,5465.1822999999995,7.878890800476074,46.808510638297875
gpr,346,38831.7045,6.722597694396973,45.3757225433526
yqhA,164,18640.9754,6.501152992248534,59.756097560975604
yghA,294,31487.580299999998,6.319779777526856,48.29931972789115
exbD,141,15526.8184,4.698447608947753,51.06382978723404
exbB,244,26255.0058,8.051988410949708,51.63934426229508
metC,395,43211.8738,6.0060853958129865,48.10126582278481
yghB,219,24133.5982,9.471002006530764,62.10045662100456
yqhC,318,35956.331099999996,8.435962104797365,48.113207547169814
yqhD,387,42096.4983,5.719787406921387,48.320413436692505
dkgA,275,31109.2429,5.999037361145019,45.81818181818182
yqhG,308,34982.7693,4.876126289367675,44.48051948051948
yqhH,85,9512.953,8.796920585632325,47.05882352941176
ygiQ,739,83476.9216,9.237433052062986,46.14343707713126
ftsP,470,51857.5418,5.935150337219238,49.361702127659576
plsC,245,27452.8337,9.654672431945801,50.61224489795918
parC,752,83830.3125,6.242535591125488,46.54255319148936
ygiS,535,60693.1531,6.335353660583496,50.467289719626166
mqsA,131,14702.941700000001,9.097472190856934,42.74809160305343
mqsR,98,11231.8293,8.78847522735596,42.857142857142854
ygiV,160,17827.0481,5.271896171569824,49.375
ygiW,130,14010.591499999999,5.076199531555174,42.30769230769231
qseB,219,24677.2971,6.544293785095214,46.118721461187214
qseC,449,50281.0744,5.475379753112793,48.775055679287306
ygiZ,110,13200.8454,7.615083503723145,63.63636363636363
mdaB,193,21890.6384,5.845287895202636,47.15025906735752
ygiN,104,11532.276,5.79299602508545,50.96153846153846
parE,630,70243.0999,5.4356492996215815,43.96825396825397
yqiA,193,21641.246499999997,4.6126207351684565,52.331606217616574
cpdA,275,30919.571999999996,5.544723320007324,47.27272727272727
yqiB,140,16547.879399999998,9.029329109191895,50.0
nudF,209,23666.5176,4.981107902526855,47.368421052631575
tolC,493,53740.0446,5.460544776916504,43.40770791075051
ygiB,223,23479.1681,9.438703346252442,41.70403587443946
ygiC,386,45025.4735,4.688046073913574,47.40932642487047
ygiD,271,29902.966799999995,5.4694116592407225,52.767527675276746
zupT,257,26484.4801,6.041723442077637,62.64591439688716
yqiD,56,6809.872600000001,8.929467582702639,55.35714285714286
ribB,217,23353.233500000002,4.89783878326416,44.23963133640553
ubiK,96,11275.8417,5.895363044738769,38.54166666666667
ygiL,183,19493.7843,5.08381595611572,41.53005464480874
yqiG,28,3239.9743,9.746410942077635,53.57142857142857
insC5,121,13451.4657,9.518515205383299,47.107438016528924
insD5,301,34365.6654,9.212354850769042,42.19269102990033
yqiH,249,28491.631,9.167291450500489,46.1847389558233
yqiI,354,38554.3427,5.103027534484862,48.30508474576271
glgS,66,7891.813499999999,5.379094505310059,45.45454545454545
yqiJ,209,23086.8475,5.721833610534668,55.980861244019145
yqiK,553,60698.929200000006,5.066252708435058,43.942133815551536
ibsD,19,2150.8134999999997,8.344739341735842,89.47368421052632
ibsE,19,2206.8768,8.344739341735842,84.21052631578947
hldE,477,51050.0078,5.294063377380371,48.21802935010482
glnE,946,108417.1404,5.078359413146971,47.14587737843552
ygiF,433,48388.345,5.730643653869629,47.57505773672055
ygiM,206,23076.1064,9.095860481262207,42.23300970873786
cca,412,46434.5442,6.195416069030761,48.05825242718447
bacA,273,29758.4214,8.455882835388184,61.172161172161175
folB,122,13619.3617,4.6782129287719725,50.81967213114754
plsY,205,22193.168899999997,9.712951850891113,57.073170731707314
ttdR,310,35314.1804,6.093333244323729,46.45161290322581
ttdA,303,32733.197499999995,5.9289548873901365,45.87458745874587
ttdB,201,22679.214799999998,6.18194522857666,45.27363184079602
ttdT,487,52905.7902,8.957317924499513,65.91375770020534
tsaD,337,36007.9886,5.915256690979004,50.74183976261127
rpsU,71,8499.8547,11.150338935852048,40.845070422535215
dnaG,581,65563.8631,5.684945106506347,44.75043029259897
rpoD,613,70262.5035,4.689580726623535,41.76182707993475
mug,168,18673.154199999997,9.169032096862793,45.83333333333333
nfeF,254,28871.192299999995,5.531764030456542,48.818897637795274
nfeR,207,23401.0413,6.266351127624512,32.850241545893724
aer,506,55065.13739999999,7.799594688415528,45.8498023715415
patA,459,49642.772,6.060082435607909,49.23747276688453
ygjH,110,12315.2304,5.011914634704589,46.36363636363636
ebgR,327,36209.9053,5.693868827819824,46.48318042813456
ebgA,1030,117877.5214,5.283434486389159,45.24271844660194
ebgC,149,17456.410499999998,5.503685569763182,40.939597315436245
ygjI,477,52146.0193,9.171610832214355,60.58700209643606
ygjJ,356,40098.991,4.8594156265258786,45.2247191011236
ygjK,783,88319.99049999999,5.811355018615722,44.95530012771392
fadH,672,72677.3109,6.112431144714355,47.023809523809526
higA,138,14995.243799999998,4.762391471862792,53.62318840579711
higB,104,12102.9527,9.520255851745606,46.15384615384615
rlmG,378,42330.941399999996,6.317790412902832,46.2962962962963
ygjP,167,19482.3192,9.437800788879393,46.10778443113773
ygjQ,230,25479.571,10.08706188201904,51.30434782608696
ygjR,328,36213.8891,5.686138725280761,48.78048780487805
alx,321,35908.468199999996,8.777837944030761,63.862928348909655
sstT,414,43477.1944,8.814133644104007,58.69565217391305
ygjV,183,20512.2327,9.906743812561036,54.09836065573771
uxaA,495,54092.4626,5.335555839538574,43.63636363636363
uxaC,470,53986.5704,5.437752342224121,45.1063829787234
exuT,432,46891.771400000005,8.847528266906739,61.342592592592595
exuR,258,29835.345500000003,5.395464134216309,44.57364341085272
yqiM,27,3272.7819999999997,11.000256538391113,51.85185185185185
yqjA,220,24585.1822,9.652093696594239,60.0
mzrA,127,14172.031799999999,9.510650062561037,47.24409448818898
yqjC,122,13905.534899999999,8.814262580871585,36.885245901639344
yqjD,101,11051.3535,9.046219825744629,37.62376237623762
yqjE,134,15146.8614,6.916873359680175,52.98507462686567
yqjK,99,11778.5513,11.948457527160645,43.43434343434344
yqjF,130,14101.755599999999,9.45462703704834,58.46153846153847
yqjG,328,37385.599299999994,5.989943122863769,46.34146341463415
yhaH,121,14280.7625,9.72346019744873,58.67768595041323
yhaI,118,13455.741899999999,9.513873481750487,59.32203389830508
yhaJ,298,33256.0167,6.050704002380371,49.664429530201346
yhaK,233,25895.163200000003,6.351325416564941,47.21030042918455
yhaL,54,5960.790300000001,6.228837394714356,48.148148148148145
cyuA,436,45360.7281,5.182261085510253,50.45871559633027
cyuP,443,48314.141899999995,8.944166374206542,60.722347629796836
tdcG,454,48521.1389,5.771965599060058,48.6784140969163
tdcF,129,14007.0033,5.060625648498534,50.3875968992248
tdcE,764,85934.5257,5.482655143737793,47.12041884816754
tdcD,402,43383.6187,5.551714515686036,45.52238805970149
tdcC,443,48878.4055,9.08670597076416,57.78781038374717
tdcB,329,35232.0188,5.749116325378417,44.984802431610944
tdcA,312,34538.4504,5.452587318420409,47.43589743589743
tdcR,72,8607.7689,8.436929130554201,44.44444444444444
yhaB,179,20576.3218,6.430274772644043,46.36871508379888
yhaC,395,45250.3827,4.40078182220459,42.025316455696206
garK,381,39103.8837,4.912219047546387,46.194225721784775
garR,294,30427.115200000004,5.585192680358887,52.721088435374156
garL,256,27383.8047,5.66982593536377,51.171875
garP,444,49008.6523,9.116812705993652,59.23423423423423
garD,523,56400.937399999995,5.403137397766113,48.18355640535373
prlF,111,12358.804499999998,5.108484077453612,41.44144144144144
yhaV,154,17836.0273,9.254194831848142,41.55844155844156
agaR,269,29572.154899999998,5.371989631652832,41.2639405204461
kbaZ,426,47159.795399999995,5.16776714324951,50.0
agaV,157,17085.645399999998,5.544950675964355,52.22929936305732
agaS,384,41782.030999999995,5.338966178894043,51.302083333333336
kbaY,286,31293.320900000002,5.368806648254394,48.6013986013986
agaB,158,17622.0467,6.284539604187012,43.037974683544306
agaC,267,28644.533099999997,5.3232217788696286,61.42322097378277
agaD,263,29001.0349,9.279982185363771,55.893536121673
agaI,251,27723.519,5.759802055358887,43.82470119521912
yraH,194,20744.0913,4.447673988342285,48.45360824742268
yraI,231,25676.1854,9.392995262145995,47.61904761904761
yraJ,838,93615.0878,5.583260154724121,40.453460620525064
yraK,363,38534.9321,6.804616355895996,40.49586776859504
rsmI,286,31347.508700000002,5.827895164489747,48.6013986013986
lpoA,678,72824.2962,5.264620780944824,47.1976401179941
yraN,131,14797.481399999999,9.876830482482909,40.458015267175576
diaA,196,21073.7739,5.305658531188963,46.93877551020408
dolP,191,20027.7049,9.038483619689941,45.54973821989529
yraQ,346,37256.2582,9.571830558776853,65.3179190751445
yraR,211,23197.6284,8.663277626037598,49.28909952606635
yhbO,172,18858.198099999998,5.269565773010252,44.76744186046512
yhbP,147,16776.124799999998,8.973886299133301,46.93877551020408
yhbQ,100,11269.7785,9.844789695739745,42.0
yhbS,167,18533.5547,4.566183280944825,49.700598802395206
ubiT,174,19639.5661,5.0798372268676735,50.0
ubiU,331,37046.7124,6.639044380187988,48.338368580060425
ubiV,292,32534.930899999996,5.173905754089354,47.26027397260274
yhbW,335,37128.9067,5.991364097595214,49.850746268656714
mtr,414,44332.0169,9.417944526672365,60.86956521739131
deaD,629,70545.3329,8.745797157287598,41.81240063593005
yrbN,26,2979.3941999999997,5.737805366516113,50.0
nlpI,294,33620.3521,4.593579673767089,48.63945578231292
pnp,711,77082.01670000001,5.114167976379394,46.69479606188467
rpsO,89,10268.6405,10.4020544052124,37.07865168539326
truB,314,35086.6644,5.705350303649904,46.17834394904459
rbfA,133,15154.320899999999,5.9319673538208,45.11278195488722
infB,890,97348.7493,5.802203941345215,40.78651685393259
infB,890,97348.7493,5.802203941345215,40.78651685393259
infB,890,97348.7493,5.802203941345215,40.78651685393259
nusA,495,54870.2609,4.526623344421386,45.85858585858586
rimP,150,16632.7359,4.596933174133301,48.0
argG,447,49897.8317,5.230346870422362,43.40044742729307
yhbX,541,60751.91189999999,6.701908302307129,51.01663585951941
secG,110,11365.0276,6.090491294860839,51.81818181818182
glmM,445,47543.0352,5.711204719543457,47.86516853932584
folP,282,30614.766300000003,5.676987648010253,47.87234042553192
ftsH,644,70707.2745,5.906560325622559,46.73913043478261
